Locus_tag	Translation_start	Translation_stop	Strand	Gene	Raw_counts_replicate_1	Raw_counts_replicate_2	RPKM
b2823	2960463	2960786	-	ppdC	7955	6681	34
b2824	2960771	2961178	-	ygdB	13154	8194	38
b2825	2961175	2961738	-	ppdB	22632	16325	51
b2826	2961729	2962199	-	ppdA	10874	9545	32
b2827	2962383	2963177	-	thyA	91355	77701	158
b2828	2963184	2964059	-	lgt	59875	55025	98
b2829	2964210	2966456	-	ptsP	155829	122063	92
b2830	2966469	2966999	-	rppH	234268	177625	573
b2831	2967684	2968373	+	mutH	23588	19560	46
b2832	2968442	2969155	+	ygdQ	66889	64587	138
b2833	2969293	2969511	+	ygdR	25973	17934	148
b2834	2969619	2970659	+	tas	59077	58350	84
b2835	2970691	2971884	-	lplT	46711	40570	54
b2836	2971877	2974036	-	aas	109643	76160	63
b4444	2974124	2974211	-	omrA	4330	3333	64
b4445	2974326	2974407	-	omrB	2274	2116	40
b2837	2974621	2975652	+	galR	62529	44497	76
b2838	2975659	2976921	-	lysA	89316	70313	94
b2839	2977043	2977978	+	lysR	27360	22483	40
b2840	2977965	2978657	-	ygeA	23863	19840	47
b2841	2978786	2980204	-	araE	50554	47606	52
b2842	2980519	2981280	-	kduD	42599	29124	69
b2843	2981310	2982146	-	kduI	31430	26788	52
b2844	2982433	2983614	-	yqeF	89895	56510	91
b2845	2983869	2985098	+	yqeG	113462	118338	141
b2846	2985558	2986190	+	yqeH	12283	8263	24
b2847	2986524	2987333	+	yqeI	19582	13522	30
b2848	2987326	2987808	+	yqeJ	10946	9554	32
b4683	2987841	2987921	-	yqeL	527	350	8
b2849	2987957	2988382	-	yqeK	3137	2542	10
b2850	2988576	2989065	+	ygeF	7423	5795	20
b2851	2989290	2989781	+	ygeG	1785	3139	8
b2852	2990116	2991492	+	ygeH	16093	15776	17
b2853	2991660	2991878	+	ygeI	2439	2267	16
b2854	2991961	2992463	+	pbl	5015	3659	13
b2856	2992482	2993114	-	ygeK	13440	9637	27
b2858	2993336	2994042	-	ygeN	9595	7696	18
b2859	2993984	2994382	-	ygeO	14024	7164	39
b2860	2994394	2995299	-	insD1	72551	56732	106
b2861	2995257	2995622	-	insC1	26127	19492	92
b2863	2995714	2996850	-	ygeQ	114039	120684	155
b2864	2997006	2997079	-	glyU	25072	27655	535
b2865	2997158	2997913	-	ygeR	70130	39992	106
b2866	2998367	3000625	+	xdhA	39087	36367	25
b2867	3000636	3001514	+	xdhB	14367	12891	23
b2868	3001511	3001990	+	xdhC	11122	12085	36
b2869	3002030	3003808	-	ygeV	89908	84038	73
b2870	3004284	3005474	+	ygeW	34563	32528	42
b2871	3005532	3006728	+	ygeX	22570	19684	26
b2872	3006786	3007997	+	ygeY	27881	24245	32
b2873	3008050	3009435	+	hyuA	17913	17571	19
b2874	3009483	3010415	+	yqeA	24546	24862	40
b2875	3010636	3012261	-	yqeB	66764	69331	63
b2876	3012309	3013079	-	yqeC	22287	21387	42
b2877	3013182	3013760	+	mocA	29379	27901	74
b2878	3014082	3017180	+	ygfK	63551	51333	27
b2879	3017183	3018511	+	ssnA	20336	17083	21
b2880	3018562	3019341	+	ygfM	13360	10897	23
b2881	3019338	3022208	+	xdhD	46222	46882	24
b2882	3022373	3023773	+	xanQ	33755	33561	36
b2883	3023788	3025107	+	guaD	26737	25104	29
b4464	3025143	3026510	+	ygfQ	38039	33561	39
b2886	3026546	3027034	-	ygfS	6844	6315	20
b2887	3027034	3028953	-	ygfT	36709	35164	28
b2888	3029389	3030837	+	uacT	31165	27571	30
b4684	3030839	3030964	+	yqfG	4225	3143	43
b2889	3031087	3031635	+	idi	21092	19984	56
b2890	3031679	3033196	-	lysS	418108	340836	371
b2891	3033206	3034304	-	prfB	372747	297827	452
b2892	3034395	3036128	-	recJ	127277	108286	101
b2893	3036134	3036844	-	dsbC	167057	119453	297
b2894	3036869	3037765	-	xerD	171343	162477	278
b2895	3037877	3038398	+	fldB	71469	52176	175
b2896	3038438	3038845	-	cptA	84999	55332	253
b2897	3038826	3039092	-	cptB	101456	71896	478
b2898	3039335	3040315	+	ygfZ	111613	84554	148
b2899	3040511	3041170	-	yqfA	69237	46590	129
b2900	3041334	3041645	-	yqfB	43229	46090	215
b2901	3041684	3043123	+	bglA	81056	68457	77
b2902	3043180	3043923	-	ygfF	46043	38720	85
b2903	3044190	3047063	-	gcvP	184632	195232	99
b2904	3047182	3047571	-	gcvH	131006	114547	468
b2905	3047595	3048689	-	gcvT	134205	110917	166
b2906	3049137	3050339	-	visC	80317	63957	89
b2907	3050362	3051540	-	ubiH	70740	58256	81
b2908	3051537	3052862	-	pepP	163865	137771	169
b2909	3052888	3053466	-	ygfB	133420	108836	310
b2910	3053634	3053963	+	zapA	89662	63732	343
b2911	3054005	3054187	+	ssrS	1008176	966955	8056
b2912	3054263	3054811	+	fau	101620	71974	233
b4446	3054871	3055010	+	sibC	104880	76778	957
b4665	3054912	3054971	-	ibsC	59293	43216	1260
b2913	3055200	3056432	-	serA	80144	61215	85
b2914	3056688	3057347	-	rpiA	62926	45226	121
b2915	3057403	3057723	-	yqfE	7016	7574	34
b2916	3057775	3058668	+	argP	51070	34631	71
b2917	3058872	3061016	+	scpA	36013	26013	21
b2918	3061009	3062004	+	argK	19758	16575	27
b2919	3062015	3062800	+	scpB	15039	12699	26
b2920	3062824	3064302	+	scpC	19476	19606	20
b2921	3064299	3065195	-	ygfI	63816	63787	106
b2922	3065362	3066102	-	yggE	80009	78180	159
b2923	3066195	3066830	-	argO	58946	61942	142
b2924	3066969	3067829	-	mscS	54115	46104	86
b2925	3068187	3069266	-	fbaA	610284	571885	816
b2926	3069481	3070644	-	pgk	975908	809947	1138
b2927	3070694	3071713	-	epd	221838	187501	298
b2928	3071998	3072711	-	yggC	38359	29480	70
b2929	3072708	3073217	-	yggD	33297	33604	98
b2930	3073239	3074204	-	yggF	23398	18431	32
b4465	3074201	3075478	-	yggP	24116	24227	28
b2933	3075493	3076881	-	cmtA	32978	30684	34
b2934	3076909	3077352	-	cmtB	6876	5599	21
b2935	3077666	3079657	-	tktA	309447	236090	202
b2936	3079935	3080693	+	loiP	75198	54051	126
b2937	3080899	3081819	-	speB	122933	95148	175
b2938	3081957	3083933	-	speA	604256	531688	427
b2939	3083942	3084073	-	yqgB	52685	42298	533
b2940	3084209	3084424	+	yqgC	61641	55421	403
b2942	3084728	3085882	+	metK	110209	88884	128
b2943	3086306	3087700	+	galP	122800	77738	105
b2944	3087777	3088274	+	yggI	31780	29659	92
b2945	3088369	3089076	+	endA	16864	15048	34
b2946	3089156	3089887	+	rsmE	65304	56951	124
b2947	3089900	3090850	+	gshB	106567	81330	146
b2948	3090959	3091522	+	yqgE	82122	71032	202
b2949	3091522	3091938	+	yqgF	31539	23744	98
b2950	3092122	3093102	-	yggR	20016	17630	29
b2951	3093120	3093824	+	yggS	36237	31180	71
b2952	3093842	3094408	+	yggT	40648	32758	96
b2953	3094405	3094695	+	yggU	17576	15793	85
b2954	3094703	3095296	+	rdgB	30277	27590	73
b2955	3095289	3096425	+	yggW	74001	63645	90
b2956	3096580	3097587	-	yggM	56376	42794	73
b2957	3097704	3098750	-	ansB	1134267	1055629	1559
b2958	3098926	3099645	-	yggN	104048	69651	177
b2959	3099829	3100155	-	yggL	276896	215941	1115
b2960	3100155	3100874	-	trmI	267170	223992	506
b2961	3101035	3102087	+	mutY	112406	100554	151
b2962	3102115	3102390	+	yggX	151890	129715	758
b2963	3102455	3103534	+	mltC	70963	65665	94
b2964	3103736	3104992	+	nupG	129377	109868	141
b2965	3105042	3107177	-	speC	104667	87997	67
b2966	3107575	3108282	+	yqgA	21914	15817	39
b2967	3108388	3108463	+	pheV	14955	9477	236
b2968	3108612	3109148	-	yghD	51797	34769	119
b2969	3109150	3110112	-	yghE	53719	51168	81
b2970	3110115	3110963	-	yghF	20258	18904	34
b2971	3111089	3111499	-	yghG	8956	8626	32
b2972	3111565	3112374	-	pppA	25142	19797	41
b4466	3112572	3117134	-	yghJ	101869	92088	32
b2975	3117619	3119301	-	glcA	33181	29782	28
b2976	3119656	3121827	-	glcB	72100	55438	43
b2977	3121849	3122253	-	glcG	34909	24617	108
b4467	3122258	3123481	-	glcF	22331	20778	26
b4468	3123492	3124544	-	glcE	11569	11003	16
b2979	3124544	3126043	-	glcD	20277	17422	19
b2980	3126294	3127058	+	glcC	26415	22504	48
b2981	3127065	3128165	-	yghO	21543	17694	26
b2982	3128200	3129216	+	insH1	302158	233357	389
b2983	3129363	3130430	-	yghQ	39346	31069	49
b2984	3130476	3131234	-	yghR	12853	12764	25
b2985	3131266	3131979	-	yghS	12687	11096	25
b2986	3132153	3132845	+	yghT	14336	12205	28
b2987	3132894	3134393	-	pitB	29453	30263	30
b2988	3134685	3136544	-	gss	137924	104166	96
b2989	3136749	3137615	+	yghU	45836	31925	66
b2990	3137738	3137986	-	hybG	30116	23622	160
b2991	3137999	3138340	-	hybF	62984	49258	243
b2992	3138333	3138821	-	hybE	78664	59011	208
b2993	3138814	3139308	-	hybD	163235	126847	433
b2994	3139308	3141011	-	hybC	480684	372972	371
b2995	3141008	3142186	-	hybB	219434	149252	230
b2996	3142176	3143162	-	hybA	200796	146303	259
b2997	3143165	3144283	-	hybO	439953	302609	488
b2998	3144472	3144759	-	yghW	7568	5161	33
b4658	3144878	3145713	-	yghX	15830	15214	28
b3001	3145919	3146959	+	gpr	67811	56203	88
b3002	3146999	3147493	-	yqhA	205657	185625	588
b3003	3147684	3148568	+	yghA	14722	16521	27
b3005	3148840	3149265	-	exbD	27187	22554	87
b3006	3149272	3150006	-	exbB	180573	233334	426
b3008	3150258	3151445	+	metC	46844	30470	48
b3009	3151585	3152244	+	yghB	78639	40876	132
b3010	3152284	3153240	-	yqhC	27028	21297	37
b3011	3153377	3154540	+	yqhD	57863	55991	73
b3012	3154645	3155472	+	dkgA	54025	45363	89
b3013	3155672	3156598	+	yqhG	30842	34315	53
b3014	3156649	3156906	+	yqhH	7853	8125	46
b4469	3156949	3159168	-	ygiQ	182618	171181	119
b3017	3159279	3160691	-	ftsP	92117	73391	87
b3018	3160766	3161503	-	plsC	111210	85790	197
b3019	3161737	3163995	-	parC	110331	99387	69
b3020	3164133	3165740	-	ygiS	91328	85344	82
b3021	3165873	3166268	-	mqsA	16419	13366	56
b3022	3166270	3166566	-	mqsR	20127	18553	97
b3023	3166771	3167253	-	ygiV	8452	6665	23
b3024	3167306	3167698	-	ygiW	16002	16982	63
b3025	3167850	3168509	+	qseB	14780	11780	30
b3026	3168506	3169855	+	qseC	24295	18738	24
b3027	3169901	3170233	-	ygiZ	12504	10213	51
b3028	3170552	3171133	+	mdaB	40777	34430	96
b3029	3171164	3171478	+	ygiN	131322	106555	560
b3030	3171526	3173418	-	parE	295730	244118	212
b3031	3173447	3174028	-	yqiA	88074	86103	224
b3032	3174028	3174855	-	cpdA	90580	69412	143
b3033	3174880	3175302	-	yqiB	88257	77078	291
b3034	3175303	3175932	-	nudF	147569	99092	288
b3035	3176137	3177618	+	tolC	523915	505578	519
b3037	3177766	3178437	+	ygiB	227652	208913	484
b3038	3178443	3179603	+	ygiC	234891	206980	283
b3039	3179641	3180429	-	ygiD	34616	34016	65
b3040	3180572	3181345	+	zupT	60521	45409	101
b3041	3181835	3182488	-	ribB	131795	98335	260
b3042	3182862	3183152	+	yqiC	138511	126551	678
b3043	3183436	3183987	+	ygiL	9331	10701	27
b3044	3184209	3184574	+	insC1	34037	26152	122
b3045	3184532	3185437	+	insD1	47910	40618	73
b3046	3185443	3187887	+	yqiG	47876	42425	28
b3047	3187903	3188652	+	yqiH	23967	18030	41
b3048	3188654	3189718	+	yqiI	30604	20857	36
b3049	3189761	3189961	-	glgS	13892	9626	86
b3050	3190230	3190859	+	yqiJ	27377	17947	53
b3051	3190886	3192547	+	yqiK	52284	45433	44
b4447	3192745	3192887	-	sibD	12375	7916	104
b4664	3192788	3192847	+	ibsD	3542	2315	72
b4611	3193121	3193262	-	sibE	19187	15742	182
b4666	3193163	3193222	+	ibsE	7148	6167	165
b3052	3193342	3194775	-	hldE	113137	89770	105
b3053	3194823	3197663	-	glnE	138472	114561	66
b3054	3197686	3198987	-	ygiF	51278	32218	47
b3055	3199229	3199849	+	ygiM	142698	122244	317
b3056	3199913	3201151	+	cca	87030	83802	103
b3057	3201332	3202153	-	bacA	74344	54070	115
b3058	3202243	3202611	-	folB	55476	36792	184
b3059	3202716	3203333	+	plsY	41490	26954	81
b3060	3203346	3204278	-	ttdR	29544	20465	39
b3061	3204485	3205396	+	ttdA	15893	14943	25
b3062	3205393	3205998	+	ttdB	14115	10110	29
b3063	3206046	3207509	+	ttdT	49656	39439	45
b3064	3207552	3208565	-	tsaD	167269	168971	248
b3065	3208803	3209018	+	rpsU	854376	845289	5881
b3066	3209129	3210874	+	dnaG	480779	537435	438
b3067	3211069	3212910	+	rpoD	465893	379472	340
b3068	3212989	3213495	-	mug	128893	107228	346
b3069	3213620	3213695	+	ileX	2902	2566	54
b3070	3213749	3214513	-	yqjH	11137	12246	23
b3071	3214801	3215424	+	yqjI	27109	26055	64
b3072	3215578	3217098	-	aer	40160	34110	36
b3073	3217516	3218895	+	patA	22438	18697	22
b3074	3218937	3219269	-	ygjH	15778	8919	54
b3075	3219488	3220471	+	ebgR	119324	96318	162
b3076	3220655	3223747	+	ebgA	55947	48229	25
b3077	3223744	3224193	+	ebgC	7121	5193	20
b3078	3224256	3225689	+	ygjI	19725	21959	22
b3079	3225823	3226893	+	ygjJ	15832	15873	22
b3080	3226910	3229261	+	ygjK	40283	33492	23
b3081	3229687	3231705	+	fadH	37789	29712	25
b3082	3231750	3232166	-	higA	14578	12564	48
b3083	3232163	3232477	-	higB	30269	36557	160
b3084	3232761	3233897	-	rlmG	39004	36119	49
b3085	3233982	3234485	+	ygjP	24644	20580	67
b3086	3234562	3235254	+	ygjQ	18371	14165	35
b3087	3235333	3236319	+	ygjR	145921	132379	210
b3088	3236602	3237567	+	alx	36302	35675	56
b3089	3237966	3239210	+	sstT	71876	56552	76
b3090	3239215	3239766	-	ygjV	33910	32966	91
b3091	3239849	3241336	-	uxaA	36975	38781	38
b3092	3241351	3242763	-	uxaC	37343	32717	37
b3093	3243126	3244544	+	exuT	27894	23385	27
b3094	3244674	3245450	+	exuR	103651	58617	152
b3095	3245795	3246457	+	yqjA	148772	116637	296
b3096	3246461	3246844	+	mzrA	40245	33030	141
b3097	3246991	3247359	+	yqjC	168536	165733	677
b3098	3247397	3247702	+	yqjD	121846	91612	515
b3099	3247705	3248109	+	yqjE	47227	39471	159
b3100	3248099	3248398	+	yqjK	14509	12261	66
b3101	3248584	3248976	+	yqjF	17881	20152	73
b3102	3249046	3250032	+	yqjG	23178	19289	32
b3103	3250326	3250691	+	yhaH	46655	34511	164
b3104	3250933	3251289	+	yhaI	14885	11179	54
b3105	3251340	3252236	-	yhaJ	35366	27769	52
b3106	3252341	3253042	+	yhaK	8733	7816	18
b3107	3253065	3253229	+	yhaL	11623	7458	85
b4470	3253363	3254673	-	yhaM	69302	54086	70
b3110	3254701	3256032	-	yhaO	53212	35494	49
b4471	3256307	3257671	-	tdcG	25322	20455	25
b3113	3257743	3258132	-	tdcF	5536	5452	21
b3114	3258146	3260440	-	tdcE	45699	38634	27
b3115	3260474	3261682	-	tdcD	23279	24559	30
b3116	3261708	3263039	-	tdcC	42532	43986	49
b3117	3263061	3264050	-	tdcB	18107	18164	27
b3118	3264149	3265087	-	tdcA	26098	17923	35
b3119	3265402	3265620	+	tdcR	2288	2925	18
b3120	3265876	3266415	+	yhaB	8494	9956	26
b3121	3266437	3267624	+	yhaC	11366	9800	13
b3123	3268238	3268614	-	rnpB	1221596	1104531	4594
b3124	3268647	3269792	-	garK	74973	68556	93
b3125	3269889	3270773	-	garR	32786	31819	55
b3126	3270809	3271579	-	garL	35766	36600	70
b3127	3271595	3272929	-	garP	32462	32776	37
b3128	3273304	3274875	+	garD	48424	43462	44
b3129	3275024	3275359	+	prlF	74569	62248	302
b3130	3275359	3275823	+	yhaV	92311	71145	260
b3131	3275878	3276687	-	agaR	90856	49957	127
b3132	3276936	3278216	+	kbaZ	23807	19471	25
b3133	3278239	3278712	+	agaV	11327	8975	32
b3134	3278723	3279097	+	agaW	5976	4807	21
b3135	3279093	3279647	+	agaA	19703	15028	46
b3136	3279998	3281152	+	agaS	19493	18478	25
b3137	3281165	3282025	+	kbaY	14994	16509	27
b3138	3282192	3282668	+	agaB	4685	4838	15
b3139	3282707	3283510	+	agaC	12319	12474	23
b3140	3283500	3284291	+	agaD	17627	18414	34
b3141	3284292	3285047	+	agaI	11913	12899	25
b3142	3285448	3286032	+	yraH	18965	18573	48
b3143	3286112	3286807	+	yraI	17140	13044	32
b3144	3286836	3289352	+	yraJ	98850	69768	49
b3145	3289363	3290454	+	yraK	35737	32394	46
b3146	3290497	3291357	-	rsmI	39919	29828	60
b3147	3291422	3293458	+	lpoA	171640	153204	119
b3148	3293416	3293811	+	yraN	40299	28265	128
b3149	3293831	3294421	+	diaA	48608	55293	132
b3150	3294431	3295006	+	yraP	49175	41791	117
b3151	3295120	3296160	-	yraQ	130828	97019	162
b3152	3296233	3296868	-	yraR	17408	11085	33
b3153	3296996	3297514	+	yhbO	10485	7286	25
b3154	3297494	3297937	-	yhbP	15793	12993	48
b3155	3297988	3298290	+	yhbQ	15274	9271	59
b3156	3298277	3298780	-	yhbS	50878	31632	120
b3157	3298774	3299298	-	yhbT	116688	71584	263
b3158	3299507	3300502	+	yhbU	48195	38909	65
b3159	3300511	3301389	+	yhbV	31573	28256	51
b3160	3301470	3302477	+	yhbW	26188	20704	34
b3161	3302595	3303839	-	mtr	51207	46349	58
b3162	3303993	3305882	-	deaD	839171	681021	596
b4685	3305875	3305955	-	yrbN	182533	123970	2783
b3163	3306062	3306946	-	nlpI	3477585	3017431	5454
b3164	3307055	3309190	-	pnp	1066941	753066	628
b4449	3309247	3309420	+	psrO	49602	36984	367
b3165	3309437	3309706	-	rpsO	166693	137874	837
b3166	3309855	3310799	-	truB	120013	84064	159
b3167	3310799	3311200	-	rbfA	73165	51137	228
b3168	3311364	3314036	-	infB	2800878	1872764	1285
b3169	3314061	3315548	-	nusA	1253298	1162267	1210
b3170	3315576	3316028	-	rimP	475185	450660	1525
b3171	3316235	3316311	-	metY	18227	12255	291
b3172	3316659	3318002	+	argG	46053	36446	45
b3173	3318010	3319635	-	yhbX	53187	56638	51
b3174	3320094	3320180	-	leuU	22647	14863	317
b3175	3320195	3320527	-	secG	701805	542015	2762
b3176	3320755	3322092	-	glmM	757322	582046	740
b3177	3322085	3322933	-	folP	368817	314274	598
b3178	3323023	3324957	-	ftsH	767716	639831	540
b3179	3325057	3325686	-	rlmE	197822	181575	449
b3180	3325812	3326105	+	yhbY	260035	301239	1436
b3181	3326261	3326737	-	greA	91922	79162	266
b3182	3326985	3328418	+	dacB	63867	59352	64
b3183	3328604	3329776	-	obgE	180051	123781	191
b3184	3329792	3330757	-	yhbE	278345	221395	383
b3185	3330884	3331141	-	rpmA	876491	707336	4548
b3186	3331162	3331473	-	rplU	2089407	1888729	9493
b3187	3331732	3332703	+	ispB	143321	132727	212
b3188	3332931	3333209	+	sfsB	18698	15694	91
b3189	3333257	3334516	-	murA	180827	153057	197
b3190	3334571	3334825	-	ibaG	114154	93953	605
b3191	3334985	3335278	-	mlaB	71615	46898	296
b3192	3335278	3335913	-	mlaC	88485	66734	180
b3193	3335932	3336483	-	mlaD	81599	64404	196
b3194	3336488	3337270	-	mlaE	205061	132186	316
b3195	3337278	3338087	-	mlaF	85189	65865	138
b3196	3338297	3339274	+	yrbG	100836	71008	129
b3197	3339288	3340274	+	kdsD	212200	173637	290
b3198	3340295	3340861	+	kdsC	152105	127216	366
b3199	3340858	3341433	+	lptC	213802	220329	564
b3200	3341402	3341959	+	lptA	270908	252633	699
b3201	3341966	3342691	+	lptB	132312	128956	269
b3202	3342739	3344172	+	rpoN	213462	213574	223
b3203	3344195	3344482	+	hpf	91623	74752	428
b3204	3344600	3345091	+	ptsN	86309	76301	246
b3205	3345137	3345991	+	yhbJ	104108	119725	197
b3206	3345988	3346260	+	npr	28315	25126	146
b3207	3346474	3347106	+	yrbL	128260	110294	280
b3208	3347103	3347831	-	mtgA	50952	37194	89
b3209	3347828	3348481	-	elbB	26733	19760	53
b4450	3348599	3348719	+	arcZ	5761	4382	62
b3210	3348711	3351047	-	arcB	214648	157649	118
b3211	3351143	3352072	-	yhcC	14280	8628	18
b3212	3352747	3357207	+	gltB	157639	130334	48
b3213	3357220	3358638	+	gltD	72586	60187	69
b3214	3359198	3359962	+	gltF	23648	18998	41
b3215	3360134	3360808	+	yhcA	14924	14505	33
b3216	3360829	3363210	+	yhcD	81287	74928	49
b3218	3363724	3364740	-	insH1	141243	100534	175
b4569	3364773	3364951	+	yhcE	4136	2537	27
b3219	3364948	3365664	+	yhcF	45545	35482	84
b3220	3365849	3366976	+	yhcG	44555	42146	57
b3221	3367036	3367500	-	yhcH	48688	46456	153
b3222	3367497	3368372	-	nanK	90126	82947	147
b3223	3368369	3369058	-	nanE	20817	26319	52
b3224	3369106	3370596	-	nanT	64927	73262	70
b3225	3370705	3371598	-	nanA	231724	225159	382
b3226	3371720	3372511	-	nanR	52726	36967	83
b3227	3372891	3374258	+	dcuD	51410	45102	52
b3228	3374301	3374798	-	sspB	59384	50671	164
b3229	3374804	3375442	-	sspA	131659	121846	296
b3230	3375837	3376229	-	rpsI	710833	579054	2433
b3231	3376245	3376673	-	rplM	1856149	1709850	6194
b3232	3376892	3378019	-	yhcM	53213	45944	65
b3233	3378213	3378611	+	yhcB	50439	39783	167
b3234	3378765	3380132	+	degQ	54551	41881	52
b3235	3380222	3381289	+	degS	78593	54292	92
b3236	3381352	3382290	-	mdh	529352	509393	826
b3237	3382725	3383195	+	argR	55519	52627	171
b3238	3383560	3383823	+	yhcN	41480	39823	230
b3239	3383879	3384151	-	yhcO	12140	9964	60
b3240	3384243	3386210	-	aaeB	36482	33502	26
b3241	3386216	3387148	-	aaeA	24664	21226	37
b3242	3387156	3387359	-	aaeX	13843	7864	78
b3243	3387542	3388471	+	aaeR	44378	29820	59
b3244	3388605	3390050	-	tldD	135635	110607	126
b4472	3390480	3394280	-	yhdP	168322	142225	61
b3247	3394348	3395817	-	rng	153887	111827	133
b3248	3395807	3396400	-	yhdE	154621	95198	308
b3249	3396409	3396897	-	mreD	223469	142894	550
b3250	3396897	3398000	-	mreC	193147	170195	245
b3251	3398066	3399109	-	mreB	228920	226991	326
b3252	3399414	3401354	-	csrD	108398	92657	77
b3253	3401506	3402480	+	acuI	143805	110266	193
b4697	3402517	3402659	+	yrdF	5783	4100	51
b4646	3402660	3403053	+	yrdE	15298	16269	60
b3255	3403458	3403928	+	accB	441705	403581	1337
b3256	3403939	3405288	+	accC	347152	335891	378
b3257	3405397	3405639	+	yhdT	15619	13629	90
b3258	3405629	3407080	+	panF	73261	62027	69
b3259	3407092	3407973	+	prmA	41170	32865	62
b3260	3408302	3409267	+	dusB	510899	506746	787
b3261	3409293	3409589	+	fis	233910	155343	963
b3262	3409675	3410559	+	yhdJ	37706	35311	62
b3263	3410643	3410822	+	yhdU	10740	8858	81
b3264	3410825	3411487	-	envR	16434	13959	34
b3265	3411886	3413043	+	acrE	19689	19469	25
b3266	3413055	3416159	+	acrF	81680	75180	38
b3267	3416412	3416633	+	yhdV	2419	2242	16
b3268	3417064	3418088	+	yhdW	32713	23317	40
b3269	3418156	3419337	+	yhdX	30065	28784	37
b3270	3419347	3420450	+	yhdY	34635	29491	43
b3271	3420458	3421216	+	yhdZ	23146	19500	42
b3272	3421445	3421564	-	rrfF	1375	1309	17
b3273	3421602	3421677	-	thrV	554	280	8
b3274	3421690	3421809	-	rrfD	545	590	7
b3275	3421902	3424805	-	rrlD	4308043	3533231	2002
b3276	3424980	3425055	-	alaU	6026	5148	109
b3277	3425098	3425174	-	ileU	24276	24179	470
b3278	3425243	3426784	-	rrsD	3111746	3355914	3146
b3279	3427258	3427812	+	yrdA	137012	106632	325
b3280	3427788	3428045	-	yrdB	76545	59824	391
b3281	3428042	3428860	-	aroE	154018	123306	251
b3282	3428865	3429437	-	tsaC	83250	74124	204
b3283	3429442	3429984	-	yrdD	156454	150001	421
b3284	3430013	3430486	-	smg	248564	173534	656
b4473	3430458	3431582	-	smf	37963	31141	46
b3287	3431712	3432221	+	def	275340	243954	757
b3288	3432236	3433183	+	fmt	230488	208714	345
b3289	3433229	3434518	+	rsmB	195510	174020	213
b3290	3434540	3435916	+	trkA	188313	120159	164
b3291	3436046	3436456	+	mscL	83491	70235	278
b4550	3436453	3436671	-	arfA	43430	27699	238
b3292	3436727	3437152	-	zntR	49002	33063	142
b3293	3437163	3437531	-	yhdN	38497	26128	129
b3294	3437638	3438021	-	rplQ	566228	457692	1976
b3295	3438062	3439051	-	rpoA	2934300	2620024	4175
b3296	3439077	3439697	-	rpsD	3323465	3065807	7666
b3297	3439731	3440120	-	rpsK	895855	572781	2763
b3298	3440137	3440493	-	rpsM	1374437	944272	4779
b3299	3440640	3440756	-	rpmJ	470809	305346	4870
b3300	3440788	3442119	-	secY	5670107	4905616	5900
b3301	3442127	3442561	-	rplO	1989560	1574112	6064
b3302	3442565	3442744	-	rpmD	304795	217062	2137
b3303	3442748	3443251	-	rpsE	2096718	1454386	5187
